complaint_id,original_id,complaint_text,category,department,status,customer_id,date_received,date_resolved,created_at,complaint_text_clean,resolution_time_hours
2125,2125,Very unprofessional behavior from the officer on duty.,,Customer Support,Closed,CUST9486,2025-11-19 08:45:00,2025-11-22 13:07:26,2026-07-23 20:15:32,unprofessional behavior officer duty,76.37388888888889
2126,2126,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Open,CUST9907,2025-10-08 17:58:00,,2026-07-23 20:15:32,bill amount doubled month without explanation,
2127,2127,I was asked to pay extra money to get my work done faster.,,Administration,Resolved,CUST5278,2025-07-03 11:21:00,2025-07-12 20:38:19,2026-07-23 20:15:32,asked pay extra money get work done faster,225.28861111111112
2128,2128,No technician has visited despite multiple requests.,Service Delay,Operations,Resolved,CUST3289,2025-10-02 11:27:00,2025-10-07 02:31:45,2026-07-23 20:15:32,technician visited despite multiple requests,111.07916666666667
2129,2129,No safety measures are in place despite previous warnings.,Safety Concern,Security,Open,CUST7916,2025-08-03 17:33:00,,2026-07-23 20:15:32,safety measures place despite previous warnings,
2130,2130,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Resolved,CUST6532,2025-02-25 12:20:00,2025-03-01 17:29:35,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,101.15972222222223
2131,2131,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Closed,CUST1497,2025-09-25 13:42:00,2025-09-28 02:37:13,2026-07-23 20:15:32,overcharged last bill one responding,60.92027777777778
2132,2132,My bill amount doubled this month without any explanation.,,Billing,Resolved,CUST4119,2025-09-26 10:40:00,2025-09-27 00:47:11,2026-07-23 20:15:32,bill amount doubled month without explanation,14.119722222222222
2133,2133,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Resolved,CUST1423,2025-06-18 06:41:00,2025-06-23 02:06:11,2026-07-23 20:15:32,staff counter extremely rude today,115.41972222222222
2134,2134,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Closed,CUST5749,2025-05-22 10:07:00,2025-05-28 10:44:40,2026-07-23 20:15:32,equipment site old frequently malfunctions,144.62777777777777
2135,2135,I witnessed a near-accident due to lack of proper signage.,Safety Concern,Security,Open,CUST9847,2025-03-18 15:52:00,,2026-07-23 20:15:32,witnessed near accident due lack proper signage,
2136,2136,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,In Progress,CUST5734,2025-07-25 16:04:00,,2026-07-23 20:15:32,unprofessional behavior officer duty,
2137,2137,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Resolved,CUST1723,2025-05-16 20:02:00,2025-05-21 10:49:02,2026-07-23 20:15:32,staff counter extremely rude today,110.7838888888889
2138,2138,The road near the facility is damaged and causing accidents.,,Maintenance,In Progress,CUST6922,2025-08-08 10:24:00,,2026-07-23 20:15:32,road near facility damaged causing accidents,
2139,2139,I witnessed a near-accident due to lack of proper signage.,,Security,Resolved,CUST3445,2025-07-13 23:24:00,2025-07-17 00:19:24,2026-07-23 20:15:32,witnessed near accident due lack proper signage,72.92333333333333
2140,2140,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Closed,CUST3789,2025-04-11 04:23:00,2025-04-17 09:45:52,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,149.38111111111112
2141,2141,Security personnel are not checking IDs properly at the gate.,Safety Concern,Security,Open,CUST7663,2025-09-18 15:45:00,,2026-07-23 20:15:32,security personnel checking ids properly gate,
2142,2142,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Resolved,CUST1278,2025-08-20 08:35:00,2025-08-23 05:08:20,2026-07-23 20:15:32,late fee applied paid time,68.55555555555556
2143,2143,Thank you for quickly fixing the safety issue I reported earlier.,,Security,In Progress,CUST3005,2025-03-03 19:03:00,,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,
2144,2144,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,Resolved,CUST1081,2025-10-04 09:56:00,2025-10-07 10:20:41,2026-07-23 20:15:32,official demanded bribe processing documents,72.4113888888889
2145,2145,The response time for service requests is unacceptably slow.,Service Delay,Operations,Resolved,CUST5079,2025-12-21 10:11:00,2025-12-27 13:39:29,2026-07-23 20:15:32,response time service requests unacceptably slow,147.47472222222223
2146,2146,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,Resolved,CUST4968,2025-09-07 13:33:00,2025-09-09 04:05:26,2026-07-23 20:15:32,unprofessional behavior officer duty,38.54055555555556
2147,2147,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Closed,CUST9547,2025-03-13 09:39:00,2025-03-15 04:12:49,2026-07-23 20:15:32,overcharged last bill one responding,42.56361111111111
2148,2148,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,In Progress,CUST3138,2025-06-06 11:01:00,,2026-07-23 20:15:32,equipment site old frequently malfunctions,
2149,2149,Staff keep telling me to wait but nothing happens.,,Operations,Closed,CUST8568,2025-06-04 16:19:00,2025-06-07 23:58:26,2026-07-23 20:15:32,staff keep telling wait nothing happens,79.65722222222222
2150,2150,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,In Progress,CUST7122,2025-05-21 02:24:00,,2026-07-23 20:15:32,official demanded bribe processing documents,
2151,2151,There are serious safety hazards at the site that need urgent attention.,Safety Concern,Security,Closed,CUST9904,2025-03-26 14:14:00,2025-03-30 00:08:32,2026-07-23 20:15:32,serious safety hazards site need urgent attention,81.9088888888889
2152,2152,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Closed,CUST8697,2025-03-28 14:58:00,2025-04-04 08:16:54,2026-07-23 20:15:32,equipment site old frequently malfunctions,161.315
2153,2153,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Resolved,CUST9689,2025-09-28 03:18:00,2025-10-01 21:54:57,2026-07-23 20:15:32,waiting since last month issue fixed,90.61583333333333
2154,2154,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Resolved,CUST9207,2025-09-24 17:06:00,2025-09-28 07:14:48,2026-07-23 20:15:32,staff counter extremely rude today,86.14666666666666
2155,2155,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Resolved,CUST6569,2025-05-05 19:29:00,2025-05-08 09:10:19,2026-07-23 20:15:32,employee refused help arguing instead assisting,61.68861111111111
2156,2156,I was overcharged on my last bill and no one is responding.,,Billing,In Progress,CUST6817,2025-12-10 11:15:00,,2026-07-23 20:15:32,overcharged last bill one responding,
2157,2157,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Closed,CUST4635,2025-04-11 06:56:00,2025-04-13 08:32:10,2026-07-23 20:15:32,online payment portal charged twice bill,49.602777777777774
2158,2158,There are serious safety hazards at the site that need urgent attention.,Safety Concern,Security,Resolved,CUST3027,2025-02-23 11:38:00,2025-02-26 10:54:51,2026-07-23 20:15:32,serious safety hazards site need urgent attention,71.28083333333333
2159,2159,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,Open,CUST9070,2025-12-08 04:37:00,,2026-07-23 20:15:32,staff member polite handled issue well,
2160,2160,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Closed,CUST2258,2025-08-08 14:02:00,2025-08-10 12:19:12,2026-07-23 20:15:32,late fee applied paid time,46.28666666666667
2161,2161,"Great job by the support team, issue resolved within a day.",Appreciation,Customer Support,Open,CUST7671,2025-09-11 14:24:00,,2026-07-23 20:15:32,great job support team issue resolved within day,
2162,2162,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,In Progress,CUST1481,2025-11-01 11:58:00,,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,
2163,2163,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Open,CUST1214,2025-09-04 21:35:00,,2026-07-23 20:15:32,equipment site old frequently malfunctions,
2164,2164,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Resolved,CUST2961,2025-05-21 13:44:00,2025-05-26 11:55:47,2026-07-23 20:15:32,waiting since last month issue fixed,118.19638888888889
2165,2165,"Great job by the support team, issue resolved within a day.",Appreciation,Customer Support,In Progress,CUST6665,2025-11-20 10:43:00,,2026-07-23 20:15:32,great job support team issue resolved within day,
2166,2166,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Closed,CUST5699,2025-02-20 15:04:00,2025-02-23 00:09:26,2026-07-23 20:15:32,overcharged last bill one responding,57.090555555555554
2167,2167,"There is a billing error, I already paid but it still shows unpaid.",Billing Issue,Billing,Resolved,CUST3282,2025-04-13 11:33:00,2025-04-15 06:24:40,2026-07-23 20:15:32,billing error already paid still shows unpaid,42.861111111111114
2168,2168,Security personnel are not checking IDs properly at the gate.,,Security,In Progress,CUST9287,2025-04-27 13:46:00,,2026-07-23 20:15:32,security personnel checking ids properly gate,
2169,2169,My bill amount doubled this month without any explanation.,,Billing,Resolved,CUST1597,2025-06-11 06:21:00,2025-06-14 05:35:12,2026-07-23 20:15:32,bill amount doubled month without explanation,71.23666666666666
2170,2170,The equipment at the site is old and frequently malfunctions.,,Maintenance,Closed,CUST7010,2025-03-18 16:26:00,2025-03-26 02:54:43,2026-07-23 20:15:32,equipment site old frequently malfunctions,178.47861111111112
2171,2171,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Resolved,CUST1759,2025-04-13 09:27:00,2025-04-23 20:18:10,2026-07-23 20:15:32,equipment site old frequently malfunctions,250.8527777777778
2172,2172,The staff at the counter was extremely rude to me today.,,Customer Support,Closed,CUST1690,2025-02-05 19:27:00,2025-02-08 03:38:45,2026-07-23 20:15:32,staff counter extremely rude today,56.19583333333333
2173,2173,I want to thank the team for resolving my issue so quickly.,Appreciation,Customer Support,Resolved,CUST2448,2025-07-07 07:23:00,2025-07-07 12:19:22,2026-07-23 20:15:32,want thank team resolving issue quickly,4.939444444444445
2174,2174,There are serious safety hazards at the site that need urgent attention.,Safety Concern,Security,Open,CUST4487,2025-06-22 17:29:00,,2026-07-23 20:15:32,serious safety hazards site need urgent attention,
2175,2175,My bill amount doubled this month without any explanation.,,Billing,In Progress,CUST8041,2025-09-09 07:57:00,,2026-07-23 20:15:32,bill amount doubled month without explanation,
2176,2176,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Resolved,CUST3336,2025-06-04 09:31:00,2025-06-06 15:56:52,2026-07-23 20:15:32,treated disrespectfully customer support agent,54.431111111111115
2177,2177,The new infrastructure upgrade has improved things significantly.,,Maintenance,Closed,CUST5980,2025-10-10 16:47:00,2025-10-18 23:54:29,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,199.12472222222223
2178,2178,I was asked to pay extra money to get my work done faster.,,Administration,In Progress,CUST8813,2025-10-15 12:49:00,,2026-07-23 20:15:32,asked pay extra money get work done faster,
2179,2179,There is clear favoritism and under-the-table dealing happening.,,Administration,Resolved,CUST7132,2025-09-17 10:08:00,2025-09-22 00:41:03,2026-07-23 20:15:32,clear favoritism table dealing happening,110.55083333333333
2180,2180,The road near the facility is damaged and causing accidents.,Infrastructure,Maintenance,Resolved,CUST1778,2025-01-22 11:23:00,2025-01-26 16:23:21,2026-07-23 20:15:32,road near facility damaged causing accidents,101.00583333333333
2181,2181,The staff member was polite and handled my issue very well.,Staff Behavior,Customer Support,In Progress,CUST1258,2025-07-03 13:51:00,,2026-07-23 20:15:32,staff member polite handled issue well,
2182,2182,Poor maintenance of the facility is causing repeated problems.,Infrastructure,Maintenance,In Progress,CUST7893,2025-12-19 16:51:00,,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,
2183,2183,Thank you for quickly fixing the safety issue I reported earlier.,Safety Concern,Security,Closed,CUST8474,2025-10-28 16:49:00,2025-11-01 14:45:19,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,93.93861111111111
2184,2184,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Resolved,CUST5066,2025-05-18 08:50:00,2025-05-20 00:01:07,2026-07-23 20:15:32,online payment portal charged twice bill,39.18527777777778
2185,2185,The online payment portal charged me twice for the same bill.,,Billing,Resolved,CUST4185,2025-02-01 11:49:00,2025-02-02 22:28:49,2026-07-23 20:15:32,online payment portal charged twice bill,34.66361111111111
2186,2186,"Excellent service today, very satisfied with the response.",,Customer Support,Closed,CUST3314,2025-02-27 11:49:00,2025-02-28 08:04:24,2026-07-23 20:15:32,excellent service today satisfied response,20.256666666666668
2187,2187,Security personnel are not checking IDs properly at the gate.,Safety Concern,Security,Resolved,CUST8749,2025-06-18 05:03:00,2025-06-22 04:44:23,2026-07-23 20:15:32,security personnel checking ids properly gate,95.68972222222222
2188,2188,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Open,CUST4537,2025-06-14 11:57:00,,2026-07-23 20:15:32,overcharged last bill one responding,
2189,2189,No technician has visited despite multiple requests.,Service Delay,Operations,Closed,CUST6927,2025-07-08 15:20:00,2025-07-14 16:32:32,2026-07-23 20:15:32,technician visited despite multiple requests,145.20888888888888
